4497.60101	0.52348
4495.67236	0.52348
4493.74372	0.52348
4491.81507	0.52348
4489.88643	0.52348
4487.95778	0.52351
4486.02914	0.52352
4484.10049	0.52354
4482.17185	0.52355
4480.24320	0.52354
4478.31455	0.52359
4476.38591	0.52368
4474.45726	0.52371
4472.52862	0.52367
4470.59997	0.52360
4468.67133	0.52353
4466.74268	0.52345
4464.81404	0.52338
4462.88539	0.52334
4460.95675	0.52333
4459.02810	0.52332
4457.09946	0.52331
4455.17081	0.52332
4453.24216	0.52339
4451.31352	0.52354
4449.38487	0.52374
4447.45623	0.52391
4445.52758	0.52394
4443.59894	0.52375
4441.67029	0.52330
4439.74165	0.52267
4437.81300	0.52205
4435.88436	0.52169
4433.95571	0.52169
4432.02707	0.52202
4430.09842	0.52256
4428.16978	0.52316
4426.24113	0.52366
4424.31248	0.52396
4422.38384	0.52403
4420.45519	0.52395
4418.52655	0.52377
4416.59790	0.52355
4414.66926	0.52340
4412.74061	0.52345
4410.81197	0.52373
4408.88332	0.52408
4406.95468	0.52427
4405.02603	0.52415
4403.09739	0.52367
4401.16874	0.52292
4399.24009	0.52213
4397.31145	0.52159
4395.38280	0.52146
4393.45416	0.52167
4391.52551	0.52208
4389.59687	0.52257
4387.66822	0.52306
4385.73958	0.52347
4383.81093	0.52372
4381.88229	0.52380
4379.95364	0.52374
4378.02500	0.52355
4376.09635	0.52330
4374.16770	0.52313
4372.23906	0.52317
4370.31041	0.52339
4368.38177	0.52375
4366.45312	0.52421
4364.52448	0.52475
4362.59583	0.52529
4360.66719	0.52575
4358.73854	0.52606
4356.80990	0.52615
4354.88125	0.52598
4352.95261	0.52558
4351.02396	0.52510
4349.09531	0.52471
4347.16667	0.52449
4345.23802	0.52443
4343.30938	0.52447
4341.38073	0.52452
4339.45209	0.52453
4337.52344	0.52448
4335.59480	0.52435
4333.66615	0.52417
4331.73751	0.52394
4329.80886	0.52364
4327.88022	0.52332
4325.95157	0.52307
4324.02292	0.52299
4322.09428	0.52313
4320.16563	0.52344
4318.23699	0.52380
4316.30834	0.52410
4314.37970	0.52425
4312.45105	0.52431
4310.52241	0.52443
4308.59376	0.52471
4306.66512	0.52514
4304.73647	0.52562
4302.80783	0.52598
4300.87918	0.52606
4298.95054	0.52578
4297.02189	0.52522
4295.09324	0.52458
4293.16460	0.52403
4291.23595	0.52370
4289.30731	0.52367
4287.37866	0.52391
4285.45002	0.52431
4283.52137	0.52473
4281.59273	0.52501
4279.66408	0.52509
4277.73544	0.52498
4275.80679	0.52478
4273.87815	0.52461
4271.94950	0.52451
4270.02085	0.52449
4268.09221	0.52447
4266.16356	0.52443
4264.23492	0.52438
4262.30627	0.52441
4260.37763	0.52460
4258.44898	0.52495
4256.52034	0.52531
4254.59169	0.52554
4252.66305	0.52549
4250.73440	0.52519
4248.80576	0.52479
4246.87711	0.52447
4244.94846	0.52440
4243.01982	0.52463
4241.09117	0.52510
4239.16253	0.52565
4237.23388	0.52611
4235.30524	0.52634
4233.37659	0.52633
4231.44795	0.52614
4229.51930	0.52589
4227.59066	0.52572
4225.66201	0.52569
4223.73337	0.52578
4221.80472	0.52590
4219.87607	0.52595
4217.94743	0.52588
4216.01878	0.52575
4214.09014	0.52570
4212.16149	0.52583
4210.23285	0.52614
4208.30420	0.52651
4206.37556	0.52678
4204.44691	0.52683
4202.51827	0.52664
4200.58962	0.52636
4198.66098	0.52617
4196.73233	0.52620
4194.80368	0.52641
4192.87504	0.52668
4190.94639	0.52692
4189.01775	0.52701
4187.08910	0.52696
4185.16046	0.52682
4183.23181	0.52669
4181.30317	0.52659
4179.37452	0.52651
4177.44588	0.52644
4175.51723	0.52636
4173.58859	0.52626
4171.65994	0.52614
4169.73130	0.52605
4167.80265	0.52603
4165.87400	0.52615
4163.94536	0.52640
4162.01671	0.52675
4160.08807	0.52711
4158.15942	0.52736
4156.23078	0.52737
4154.30213	0.52713
4152.37349	0.52667
4150.44484	0.52615
4148.51620	0.52572
4146.58755	0.52553
4144.65891	0.52559
4142.73026	0.52587
4140.80161	0.52630
4138.87297	0.52677
4136.94432	0.52719
4135.01568	0.52754
4133.08703	0.52784
4131.15839	0.52808
4129.22974	0.52823
4127.30110	0.52830
4125.37245	0.52833
4123.44381	0.52831
4121.51516	0.52825
4119.58652	0.52819
4117.65787	0.52815
4115.72922	0.52813
4113.80058	0.52809
4111.87193	0.52804
4109.94329	0.52805
4108.01464	0.52816
4106.08600	0.52838
4104.15735	0.52867
4102.22871	0.52894
4100.30006	0.52907
4098.37142	0.52901
4096.44277	0.52877
4094.51413	0.52844
4092.58548	0.52817
4090.65683	0.52807
4088.72819	0.52814
4086.79954	0.52835
4084.87090	0.52869
4082.94225	0.52915
4081.01361	0.52968
4079.08496	0.53020
4077.15632	0.53061
4075.22767	0.53078
4073.29903	0.53067
4071.37038	0.53029
4069.44174	0.52980
4067.51309	0.52937
4065.58444	0.52913
4063.65580	0.52910
4061.72715	0.52923
4059.79851	0.52941
4057.86986	0.52956
4055.94122	0.52966
4054.01257	0.52974
4052.08393	0.52986
4050.15528	0.53003
4048.22664	0.53027
4046.29799	0.53052
4044.36935	0.53073
4042.44070	0.53086
4040.51206	0.53090
4038.58341	0.53088
4036.65476	0.53083
4034.72612	0.53081
4032.79747	0.53083
4030.86883	0.53089
4028.94018	0.53097
4027.01154	0.53104
4025.08289	0.53111
4023.15425	0.53119
4021.22560	0.53135
4019.29696	0.53161
4017.36831	0.53198
4015.43967	0.53239
4013.51102	0.53275
4011.58237	0.53300
4009.65373	0.53311
4007.72508	0.53308
4005.79644	0.53298
4003.86779	0.53286
4001.93915	0.53275
4000.01050	0.53263
3998.08186	0.53251
3996.15321	0.53239
3994.22457	0.53233
3992.29592	0.53235
3990.36728	0.53242
3988.43863	0.53250
3986.50998	0.53253
3984.58134	0.53245
3982.65269	0.53228
3980.72405	0.53209
3978.79540	0.53197
3976.86676	0.53197
3974.93811	0.53205
3973.00947	0.53215
3971.08082	0.53218
3969.15218	0.53211
3967.22353	0.53199
3965.29489	0.53192
3963.36624	0.53198
3961.43759	0.53221
3959.50895	0.53255
3957.58030	0.53288
3955.65166	0.53309
3953.72301	0.53312
3951.79437	0.53298
3949.86572	0.53274
3947.93708	0.53250
3946.00843	0.53232
3944.07979	0.53223
3942.15114	0.53225
3940.22250	0.53234
3938.29385	0.53244
3936.36521	0.53250
3934.43656	0.53246
3932.50791	0.53226
3930.57927	0.53190
3928.65062	0.53146
3926.72198	0.53105
3924.79333	0.53078
3922.86469	0.53070
3920.93604	0.53082
3919.00740	0.53104
3917.07875	0.53128
3915.15011	0.53147
3913.22146	0.53164
3911.29282	0.53182
3909.36417	0.53204
3907.43552	0.53231
3905.50688	0.53255
3903.57823	0.53269
3901.64959	0.53267
3899.72094	0.53254
3897.79230	0.53235
3895.86365	0.53221
3893.93501	0.53214
3892.00636	0.53216
3890.07772	0.53224
3888.14907	0.53234
3886.22043	0.53245
3884.29178	0.53259
3882.36313	0.53276
3880.43449	0.53293
3878.50584	0.53307
3876.57720	0.53311
3874.64855	0.53307
3872.71991	0.53294
3870.79126	0.53276
3868.86262	0.53255
3866.93397	0.53237
3865.00533	0.53229
3863.07668	0.53240
3861.14804	0.53275
3859.21939	0.53333
3857.29074	0.53401
3855.36210	0.53457
3853.43345	0.53481
3851.50481	0.53465
3849.57616	0.53417
3847.64752	0.53356
3845.71887	0.53305
3843.79023	0.53275
3841.86158	0.53267
3839.93294	0.53269
3838.00429	0.53271
3836.07565	0.53266
3834.14700	0.53255
3832.21835	0.53248
3830.28971	0.53250
3828.36106	0.53267
3826.43242	0.53297
3824.50377	0.53336
3822.57513	0.53376
3820.64648	0.53407
3818.71784	0.53426
3816.78919	0.53433
3814.86055	0.53430
3812.93190	0.53427
3811.00326	0.53430
3809.07461	0.53442
3807.14597	0.53458
3805.21732	0.53468
3803.28867	0.53466
3801.36003	0.53448
3799.43138	0.53415
3797.50274	0.53374
3795.57409	0.53334
3793.64545	0.53303
3791.71680	0.53289
3789.78816	0.53295
3787.85951	0.53324
3785.93087	0.53371
3784.00222	0.53428
3782.07358	0.53484
3780.14493	0.53532
3778.21628	0.53567
3776.28764	0.53590
3774.35899	0.53606
3772.43035	0.53618
3770.50170	0.53628
3768.57306	0.53634
3766.64441	0.53634
3764.71577	0.53632
3762.78712	0.53638
3760.85848	0.53663
3758.92983	0.53716
3757.00119	0.53798
3755.07254	0.53900
3753.14389	0.54008
3751.21525	0.54105
3749.28660	0.54182
3747.35796	0.54237
3745.42931	0.54278
3743.50067	0.54313
3741.57202	0.54347
3739.64338	0.54379
3737.71473	0.54404
3735.78609	0.54416
3733.85744	0.54420
3731.92880	0.54429
3730.00015	0.54459
3728.07150	0.54525
3726.14286	0.54630
3724.21421	0.54765
3722.28557	0.54914
3720.35692	0.55064
3718.42828	0.55204
3716.49963	0.55335
3714.57099	0.55464
3712.64234	0.55602
3710.71370	0.55753
3708.78505	0.55921
3706.85641	0.56109
3704.92776	0.56319
3702.99911	0.56553
3701.07047	0.56818
3699.14182	0.57120
3697.21318	0.57463
3695.28453	0.57846
3693.35589	0.58261
3691.42724	0.58698
3689.49860	0.59146
3687.56995	0.59601
3685.64131	0.60067
3683.71266	0.60557
3681.78402	0.61087
3679.85537	0.61669
3677.92673	0.62304
3675.99808	0.62984
3674.06943	0.63695
3672.14079	0.64424
3670.21214	0.65165
3668.28350	0.65921
3666.35485	0.66699
3664.42621	0.67509
3662.49756	0.68357
3660.56892	0.69243
3658.64027	0.70160
3656.71163	0.71100
3654.78298	0.72049
3652.85434	0.72997
3650.92569	0.73932
3648.99704	0.74849
3647.06840	0.75746
3645.13975	0.76630
3643.21111	0.77513
3641.28246	0.78404
3639.35382	0.79309
3637.42517	0.80230
3635.49653	0.81156
3633.56788	0.82076
3631.63924	0.82976
3629.71059	0.83852
3627.78195	0.84708
3625.85330	0.85554
3623.92465	0.86404
3621.99601	0.87270
3620.06736	0.88152
3618.13872	0.89039
3616.21007	0.89915
3614.28143	0.90763
3612.35278	0.91578
3610.42414	0.92366
3608.49549	0.93141
3606.56685	0.93925
3604.63820	0.94733
3602.70956	0.95576
3600.78091	0.96450
3598.85226	0.97348
3596.92362	0.98259
3594.99497	0.99170
3593.06633	1.00071
3591.13768	1.00956
3589.20904	1.01824
3587.28039	1.02682
3585.35175	1.03542
3583.42310	1.04415
3581.49446	1.05309
3579.56581	1.06226
3577.63717	1.07162
3575.70852	1.08111
3573.77988	1.09064
3571.85123	1.10018
3569.92258	1.10972
3567.99394	1.11928
3566.06529	1.12890
3564.13665	1.13861
3562.20800	1.14846
3560.27936	1.15844
3558.35071	1.16851
3556.42207	1.17860
3554.49342	1.18862
3552.56478	1.19851
3550.63613	1.20827
3548.70749	1.21797
3546.77884	1.22769
3544.85019	1.23758
3542.92155	1.24773
3540.99290	1.25817
3539.06426	1.26886
3537.13561	1.27969
3535.20697	1.29051
3533.27832	1.30122
3531.34968	1.31179
3529.42103	1.32225
3527.49239	1.33268
3525.56374	1.34316
3523.63510	1.35369
3521.70645	1.36426
3519.77780	1.37482
3517.84916	1.38536
3515.92051	1.39587
3513.99187	1.40636
3512.06322	1.41683
3510.13458	1.42729
3508.20593	1.43771
3506.27729	1.44809
3504.34864	1.45842
3502.42000	1.46873
3500.49135	1.47903
3498.56271	1.48934
3496.63406	1.49966
3494.70541	1.51002
3492.77677	1.52042
3490.84812	1.53083
3488.91948	1.54122
3486.99083	1.55152
3485.06219	1.56168
3483.13354	1.57168
3481.20490	1.58151
3479.27625	1.59119
3477.34761	1.60080
3475.41896	1.61042
3473.49032	1.62011
3471.56167	1.62995
3469.63302	1.63996
3467.70438	1.65014
3465.77573	1.66045
3463.84709	1.67081
3461.91844	1.68114
3459.98980	1.69135
3458.06115	1.70135
3456.13251	1.71110
3454.20386	1.72058
3452.27522	1.72981
3450.34657	1.73888
3448.41793	1.74785
3446.48928	1.75679
3444.56064	1.76575
3442.63199	1.77473
3440.70334	1.78370
3438.77470	1.79261
3436.84605	1.80144
3434.91741	1.81014
3432.98876	1.81870
3431.06012	1.82713
3429.13147	1.83549
3427.20283	1.84386
3425.27418	1.85228
3423.34554	1.86073
3421.41689	1.86913
3419.48825	1.87733
3417.55960	1.88518
3415.63095	1.89257
3413.70231	1.89948
3411.77366	1.90600
3409.84502	1.91222
3407.91637	1.91827
3405.98773	1.92420
3404.05908	1.93003
3402.13044	1.93571
3400.20179	1.94122
3398.27315	1.94651
3396.34450	1.95158
3394.41586	1.95643
3392.48721	1.96104
3390.55856	1.96539
3388.62992	1.96943
3386.70127	1.97311
3384.77263	1.97645
3382.84398	1.97945
3380.91534	1.98219
3378.98669	1.98472
3377.05805	1.98709
3375.12940	1.98932
3373.20076	1.99140
3371.27211	1.99334
3369.34347	1.99512
3367.41482	1.99674
3365.48617	1.99812
3363.55753	1.99918
3361.62888	1.99983
3359.70024	2.00000
3357.77159	1.99971
3355.84295	1.99906
3353.91430	1.99824
3351.98566	1.99741
3350.05701	1.99666
3348.12837	1.99601
3346.19972	1.99538
3344.27108	1.99465
3342.34243	1.99374
3340.41378	1.99262
3338.48514	1.99133
3336.55649	1.98991
3334.62785	1.98842
3332.69920	1.98684
3330.77056	1.98514
3328.84191	1.98329
3326.91327	1.98128
3324.98462	1.97917
3323.05598	1.97703
3321.12733	1.97495
3319.19869	1.97294
3317.27004	1.97096
3315.34140	1.96894
3313.41275	1.96682
3311.48410	1.96460
3309.55546	1.96235
3307.62681	1.96019
3305.69817	1.95822
3303.76952	1.95652
3301.84088	1.95507
3299.91223	1.95378
3297.98359	1.95255
3296.05494	1.95125
3294.12630	1.94980
3292.19765	1.94816
3290.26901	1.94633
3288.34036	1.94439
3286.41171	1.94243
3284.48307	1.94055
3282.55442	1.93879
3280.62578	1.93714
3278.69713	1.93551
3276.76849	1.93382
3274.83984	1.93199
3272.91120	1.93003
3270.98255	1.92799
3269.05391	1.92596
3267.12526	1.92396
3265.19662	1.92194
3263.26797	1.91983
3261.33932	1.91754
3259.41068	1.91503
3257.48203	1.91235
3255.55339	1.90956
3253.62474	1.90675
3251.69610	1.90393
3249.76745	1.90108
3247.83881	1.89815
3245.91016	1.89507
3243.98152	1.89183
3242.05287	1.88840
3240.12423	1.88477
3238.19558	1.88092
3236.26693	1.87681
3234.33829	1.87240
3232.40964	1.86771
3230.48100	1.86278
3228.55235	1.85766
3226.62371	1.85240
3224.69506	1.84702
3222.76642	1.84148
3220.83777	1.83572
3218.90913	1.82965
3216.98048	1.82319
3215.05184	1.81632
3213.12319	1.80906
3211.19455	1.80149
3209.26590	1.79369
3207.33725	1.78576
3205.40861	1.77775
3203.47996	1.76967
3201.55132	1.76151
3199.62267	1.75320
3197.69403	1.74468
3195.76538	1.73589
3193.83674	1.72680
3191.90809	1.71740
3189.97945	1.70771
3188.05080	1.69779
3186.12216	1.68767
3184.19351	1.67737
3182.26486	1.66689
3180.33622	1.65623
3178.40757	1.64540
3176.47893	1.63444
3174.55028	1.62341
3172.62164	1.61238
3170.69299	1.60138
3168.76435	1.59040
3166.83570	1.57937
3164.90706	1.56820
3162.97841	1.55682
3161.04977	1.54523
3159.12112	1.53347
3157.19247	1.52164
3155.26383	1.50982
3153.33518	1.49805
3151.40654	1.48631
3149.47789	1.47456
3147.54925	1.46275
3145.62060	1.45085
3143.69196	1.43890
3141.76331	1.42692
3139.83467	1.41494
3137.90602	1.40297
3135.97738	1.39101
3134.04873	1.37907
3132.12008	1.36719
3130.19144	1.35541
3128.26279	1.34380
3126.33415	1.33237
3124.40550	1.32109
3122.47686	1.30991
3120.54821	1.29877
3118.61957	1.28762
3116.69092	1.27643
3114.76228	1.26522
3112.83363	1.25403
3110.90499	1.24291
3108.97634	1.23192
3107.04769	1.22110
3105.11905	1.21046
3103.19040	1.19997
3101.26176	1.18960
3099.33311	1.17930
3097.40447	1.16905
3095.47582	1.15887
3093.54718	1.14878
3091.61853	1.13883
3089.68989	1.12903
3087.76124	1.11939
3085.83260	1.10988
3083.90395	1.10048
3081.97531	1.09114
3080.04666	1.08185
3078.11801	1.07264
3076.18937	1.06352
3074.26072	1.05454
3072.33208	1.04572
3070.40343	1.03705
3068.47479	1.02849
3066.54614	1.02000
3064.61750	1.01154
3062.68885	1.00312
3060.76021	0.99477
3058.83156	0.98655
3056.90292	0.97849
3054.97427	0.97063
3053.04562	0.96298
3051.11698	0.95553
3049.18833	0.94826
3047.25969	0.94113
3045.33104	0.93411
3043.40240	0.92715
3041.47375	0.92021
3039.54511	0.91327
3037.61646	0.90635
3035.68782	0.89948
3033.75917	0.89275
3031.83053	0.88620
3029.90188	0.87984
3027.97323	0.87365
3026.04459	0.86759
3024.11594	0.86163
3022.18730	0.85574
3020.25865	0.84992
3018.33001	0.84417
3016.40136	0.83848
3014.47272	0.83285
3012.54407	0.82729
3010.61543	0.82183
3008.68678	0.81648
3006.75814	0.81127
3004.82949	0.80619
3002.90084	0.80121
3000.97220	0.79632
2999.04355	0.79149
2997.11491	0.78676
2995.18626	0.78214
2993.25762	0.77768
2991.32897	0.77338
2989.40033	0.76922
2987.47168	0.76517
2985.54304	0.76118
2983.61439	0.75720
2981.68575	0.75322
2979.75710	0.74923
2977.82845	0.74525
2975.89981	0.74134
2973.97116	0.73756
2972.04252	0.73394
2970.11387	0.73050
2968.18523	0.72723
2966.25658	0.72404
2964.32794	0.72086
2962.39929	0.71762
2960.47065	0.71429
2958.54200	0.71091
2956.61336	0.70755
2954.68471	0.70429
2952.75607	0.70121
2950.82742	0.69830
2948.89877	0.69551
2946.97013	0.69278
2945.04148	0.69004
2943.11284	0.68729
2941.18419	0.68456
2939.25555	0.68192
2937.32690	0.67939
2935.39826	0.67699
2933.46961	0.67467
2931.54097	0.67239
2929.61232	0.67010
2927.68368	0.66774
2925.75503	0.66531
2923.82638	0.66283
2921.89774	0.66031
2919.96909	0.65775
2918.04045	0.65519
2916.11180	0.65264
2914.18316	0.65007
2912.25451	0.64749
2910.32587	0.64490
2908.39722	0.64233
2906.46858	0.63980
2904.53993	0.63729
2902.61129	0.63484
2900.68264	0.63249
2898.75399	0.63028
2896.82535	0.62822
2894.89670	0.62631
2892.96806	0.62450
2891.03941	0.62277
2889.11077	0.62106
2887.18212	0.61937
2885.25348	0.61772
2883.32483	0.61612
2881.39619	0.61454
2879.46754	0.61294
2877.53890	0.61132
2875.61025	0.60967
2873.68160	0.60804
2871.75296	0.60645
2869.82431	0.60490
2867.89567	0.60340
2865.96702	0.60193
2864.03838	0.60046
2862.10973	0.59902
2860.18109	0.59765
2858.25244	0.59638
2856.32380	0.59522
2854.39515	0.59411
2852.46651	0.59296
2850.53786	0.59170
2848.60922	0.59028
2846.68057	0.58872
2844.75192	0.58712
2842.82328	0.58557
2840.89463	0.58414
2838.96599	0.58280
2837.03734	0.58150
2835.10870	0.58018
2833.18005	0.57884
2831.25141	0.57752
2829.32276	0.57630
2827.39412	0.57523
2825.46547	0.57431
2823.53683	0.57345
2821.60818	0.57258
2819.67953	0.57164
2817.75089	0.57063
2815.82224	0.56959
2813.89360	0.56857
2811.96495	0.56762
2810.03631	0.56671
2808.10766	0.56581
2806.17902	0.56490
2804.25037	0.56401
2802.32173	0.56316
2800.39308	0.56237
2798.46444	0.56165
2796.53579	0.56095
2794.60714	0.56023
2792.67850	0.55949
2790.74985	0.55875
2788.82121	0.55804
2786.89256	0.55738
2784.96392	0.55676
2783.03527	0.55614
2781.10663	0.55550
2779.17798	0.55485
2777.24934	0.55421
2775.32069	0.55362
2773.39205	0.55310
2771.46340	0.55262
2769.53475	0.55213
2767.60611	0.55160
2765.67746	0.55101
2763.74882	0.55039
2761.82017	0.54977
2759.89153	0.54916
2757.96288	0.54857
2756.03424	0.54801
2754.10559	0.54748
2752.17695	0.54697
2750.24830	0.54648
2748.31966	0.54604
2746.39101	0.54566
2744.46236	0.54534
2742.53372	0.54508
2740.60507	0.54483
2738.67643	0.54453
2736.74778	0.54411
2734.81914	0.54355
2732.89049	0.54288
2730.96185	0.54217
2729.03320	0.54149
2727.10456	0.54090
2725.17591	0.54042
2723.24727	0.54001
2721.31862	0.53965
2719.38998	0.53931
2717.46133	0.53901
2715.53268	0.53874
2713.60404	0.53850
2711.67539	0.53824
2709.74675	0.53794
2707.81810	0.53757
2705.88946	0.53715
2703.96081	0.53675
2702.03217	0.53640
2700.10352	0.53611
2698.17488	0.53587
2696.24623	0.53563
2694.31759	0.53536
2692.38894	0.53506
2690.46029	0.53477
2688.53165	0.53449
2686.60300	0.53424
2684.67436	0.53399
2682.74571	0.53372
2680.81707	0.53341
2678.88842	0.53305
2676.95978	0.53267
2675.03113	0.53232
2673.10249	0.53204
2671.17384	0.53184
2669.24520	0.53173
2667.31655	0.53167
2665.38790	0.53158
2663.45926	0.53140
2661.53061	0.53109
2659.60197	0.53068
2657.67332	0.53021
2655.74468	0.52974
2653.81603	0.52936
2651.88739	0.52908
2649.95874	0.52887
2648.03010	0.52872
2646.10145	0.52859
2644.17281	0.52844
2642.24416	0.52828
2640.31551	0.52810
2638.38687	0.52792
2636.45822	0.52772
2634.52958	0.52749
2632.60093	0.52725
2630.67229	0.52702
2628.74364	0.52683
2626.81500	0.52674
2624.88635	0.52674
2622.95771	0.52678
2621.02906	0.52675
2619.10042	0.52658
2617.17177	0.52626
2615.24312	0.52584
2613.31448	0.52545
2611.38583	0.52521
2609.45719	0.52517
2607.52854	0.52529
2605.59990	0.52547
2603.67125	0.52561
2601.74261	0.52566
2599.81396	0.52558
2597.88532	0.52540
2595.95667	0.52514
2594.02803	0.52485
2592.09938	0.52454
2590.17074	0.52428
2588.24209	0.52413
2586.31344	0.52411
2584.38480	0.52418
2582.45615	0.52425
2580.52751	0.52424
2578.59886	0.52410
2576.67022	0.52384
2574.74157	0.52353
2572.81293	0.52332
2570.88428	0.52329
2568.95564	0.52343
2567.02699	0.52368
2565.09835	0.52390
2563.16970	0.52397
2561.24105	0.52383
2559.31241	0.52354
2557.38376	0.52323
2555.45512	0.52304
2553.52647	0.52304
2551.59783	0.52325
2549.66918	0.52359
2547.74054	0.52394
2545.81189	0.52425
2543.88325	0.52454
2541.95460	0.52481
2540.02596	0.52506
2538.09731	0.52526
2536.16866	0.52532
2534.24002	0.52519
2532.31137	0.52491
2530.38273	0.52460
2528.45408	0.52442
2526.52544	0.52446
2524.59679	0.52471
2522.66815	0.52509
2520.73950	0.52542
2518.81086	0.52558
2516.88221	0.52551
2514.95357	0.52529
2513.02492	0.52506
2511.09627	0.52499
2509.16763	0.52516
2507.23898	0.52554
2505.31034	0.52600
2503.38169	0.52640
2501.45305	0.52661
2499.52440	0.52660
2497.59576	0.52643
2495.66711	0.52623
2493.73847	0.52608
2491.80982	0.52606
2489.88118	0.52621
2487.95253	0.52649
2486.02389	0.52685
2484.09524	0.52721
2482.16659	0.52745
2480.23795	0.52751
2478.30930	0.52739
2476.38066	0.52719
2474.45201	0.52706
